invoice_id,client_industry,client_credit_rating,client_company_size,payment_method,has_dispute_history,collateral_or_guarantee,payment_terms_days,invoice_amount_kes,client_relationship_years,prior_late_payments_count,discount_offered_pct,days_outstanding_avg_historical,guarantee_value_kes,economic_sector_growth_rate_pct,payment_risk_category
1371,Technology,Excellent,Medium,Bank Transfer,No,Yes,15,464420.0,7.6,2,2.97,42.5,279713.2648446425,5.11,On-Time
1372,Manufacturing,Good,Enterprise,Mobile Money,No,Yes,30,105649.0,2.6,0,2.85,13.9,44925.04114523463,2.17,On-Time
1373,Construction,Poor,Small,Bank Transfer,No,No,45,335397.0,6.4,0,2.05,0.0,,0.99,Late
1374,Manufacturing,Good,Small,Bank Transfer,Yes,No,60,851111.0,0.2,1,2.39,14.0,,1.72,Late
1375,Construction,Good,Large,Bank Transfer,No,No,90,512996.0,5.7,1,0.67,18.7,,0.47,Severely Late
1376,Retail,Fair,Small,Mobile Money,No,No,30,597832.0,7.6,0,2.11,20.0,,1.54,On-Time
1377,Technology,Good,Small,Bank Transfer,No,No,45,525609.0,5.7,0,2.43,14.9,,4.69,On-Time
1378,Manufacturing,Good,Small,Bank Transfer,No,No,60,630134.0,8.3,0,1.64,0.4,,2.22,On-Time
1379,Manufacturing,Fair,Small,Mobile Money,Yes,No,60,406141.0,3.1,0,3.86,28.6,,1.83,Severely Late
1380,Construction,Excellent,Medium,Mobile Money,No,No,45,249688.0,5.0,1,1.94,20.5,,1.41,On-Time
1381,Construction,Excellent,Small,Bank Transfer,No,No,30,231127.0,5.8,2,2.88,30.8,,0.75,Late
1382,Healthcare,Poor,Small,Letter of Credit,Yes,Yes,30,202325.0,25.0,0,0.63,13.2,175367.0286742957,2.59,Severely Late
1383,Manufacturing,Excellent,Enterprise,Mobile Money,No,Yes,60,497291.0,3.0,1,2.03,30.9,413493.59173014446,2.19,On-Time
1384,Technology,Excellent,Medium,Cheque,No,No,30,300661.0,8.8,0,2.94,13.6,,4.37,On-Time
1385,Manufacturing,Good,Small,Letter of Credit,No,Yes,45,273743.0,4.3,1,0.49,25.4,157425.95820493685,1.96,On-Time
1386,Retail,Good,Large,Letter of Credit,No,No,15,136972.0,5.1,1,3.14,22.6,,1.24,On-Time
1387,Manufacturing,Fair,Large,Bank Transfer,No,No,45,632721.0,2.1,3,0.22,30.9,,2.59,Late
1388,Construction,Excellent,Small,Mobile Money,No,No,15,165095.0,3.2,2,1.52,30.3,,1.41,On-Time
1389,Healthcare,Fair,Large,Bank Transfer,No,Yes,30,174700.0,6.1,2,0.95,45.2,142589.35639774147,3.12,On-Time
1390,Technology,Good,Small,Bank Transfer,Yes,No,90,140904.0,3.6,3,3.28,45.7,,5.17,Severely Late
1391,Construction,Good,Small,Mobile Money,No,No,45,793457.0,2.6,1,0.61,28.5,,0.83,Late
1392,Manufacturing,Excellent,Small,Letter of Credit,No,No,30,401237.0,6.0,0,3.58,10.5,,2.52,On-Time
1393,Manufacturing,Poor,Large,Bank Transfer,No,Yes,60,272841.0,7.0,1,3.43,21.4,157422.23135122872,2.04,Late
1394,Construction,Fair,Medium,Mobile Money,Yes,Yes,30,155186.0,2.8,0,3.27,20.1,88304.35002655046,1.01,Late
1395,Healthcare,Excellent,Enterprise,Mobile Money,No,Yes,15,422392.0,6.0,0,1.61,21.3,191897.30718893226,3.32,On-Time
1396,Technology,Fair,Large,Bank Transfer,No,No,45,304166.0,4.7,0,1.34,11.8,,4.22,On-Time
1397,Manufacturing,Good,Enterprise,Bank Transfer,No,No,45,629672.0,3.4,2,1.94,41.8,,1.65,On-Time
1398,Retail,Fair,Medium,Cheque,No,No,15,168928.0,3.7,0,2.49,12.5,,1.54,On-Time
1399,Retail,Good,Small,Mobile Money,Yes,No,45,827776.0,3.2,1,3.17,21.1,,0.9,Severely Late
1400,Manufacturing,Excellent,Medium,Letter of Credit,No,No,30,88461.0,0.9,1,1.56,30.9,,2.82,On-Time
1401,Retail,Fair,Medium,Mobile Money,No,No,30,727174.0,6.2,2,1.7,39.1,,1.3,On-Time
1402,Healthcare,Good,Enterprise,Letter of Credit,No,No,30,76082.0,1.5,1,1.18,19.2,,3.13,On-Time
1403,Construction,Good,Medium,Mobile Money,No,Yes,45,346527.0,2.7,1,2.64,29.9,387392.9586524193,0.06,On-Time
1404,Manufacturing,Fair,Large,Mobile Money,No,Yes,30,328452.0,4.3,1,1.91,21.8,349943.97836280265,2.23,On-Time
1405,Construction,Excellent,Small,Bank Transfer,No,No,60,72455.0,10.8,2,1.76,23.4,,0.33,On-Time
1406,Construction,Excellent,Large,Cheque,No,No,45,274947.0,7.3,0,4.43,13.8,,1.21,On-Time
1407,Retail,Good,Medium,Mobile Money,No,No,45,39062.0,5.3,2,4.48,33.9,,1.15,Late
1408,Healthcare,Poor,Medium,Cheque,No,No,30,313615.0,2.2,1,4.68,27.4,,3.63,On-Time
1409,Construction,Good,Small,Bank Transfer,No,Yes,30,645832.0,14.2,0,3.49,15.4,675846.5928490502,1.51,On-Time
1410,Technology,Good,Medium,Cheque,No,Yes,60,396318.0,4.1,3,1.33,46.1,200702.24712141935,5.11,On-Time
1411,Retail,Excellent,Large,Bank Transfer,No,No,30,381301.0,7.1,0,1.65,12.8,,2.15,On-Time
1412,Healthcare,Fair,Enterprise,Bank Transfer,No,No,45,338025.0,3.9,3,2.07,68.0,,3.27,Late
1413,Manufacturing,Fair,Medium,Bank Transfer,No,No,45,444273.0,2.5,1,3.24,15.9,,2.46,Late
1414,Manufacturing,Excellent,Medium,Cheque,No,Yes,15,275907.0,3.7,0,1.51,17.8,156214.55055121877,1.29,On-Time
1415,Retail,Good,Medium,Bank Transfer,Yes,No,60,769580.0,4.2,1,3.42,24.8,,1.11,Severely Late
1416,Manufacturing,Excellent,Medium,Letter of Credit,No,No,30,685220.0,3.0,0,2.0,8.5,,2.31,On-Time
1417,Manufacturing,Good,Medium,Letter of Credit,No,Yes,30,148489.0,7.8,5,2.44,51.5,84696.08044629489,2.42,Late
1418,Construction,Good,Large,Mobile Money,No,No,15,94180.0,5.2,0,1.45,9.8,,0.16,Late
1419,Manufacturing,Poor,Medium,Bank Transfer,No,No,30,357098.0,0.7,0,1.74,12.7,,1.52,On-Time
1420,Construction,Poor,Small,Letter of Credit,No,No,60,400900.0,10.2,3,2.14,42.2,,1.21,Severely Late
1421,Healthcare,Good,Medium,Bank Transfer,No,No,30,154229.0,2.0,1,1.19,22.6,,2.47,On-Time
1422,Construction,Fair,Medium,Bank Transfer,No,No,30,557113.0,4.4,1,3.59,20.6,,0.61,On-Time
1423,Construction,Poor,Large,Bank Transfer,Yes,No,60,313865.0,3.6,1,1.16,14.4,,1.19,Severely Late
1424,Technology,Good,Medium,Bank Transfer,No,No,90,376200.0,4.3,1,0.0,32.9,,4.98,Severely Late
1425,Healthcare,Poor,Medium,Mobile Money,No,No,30,1069098.0,6.8,0,2.4,11.8,,3.91,Late
1426,Manufacturing,Fair,Large,Bank Transfer,No,No,45,252482.0,11.4,1,3.53,23.7,,2.39,Late
1427,Manufacturing,Good,Medium,Mobile Money,Yes,Yes,15,441317.0,8.6,1,3.33,25.8,303739.2582866477,1.62,On-Time
1428,Construction,Fair,Small,Bank Transfer,No,No,30,835112.0,3.8,1,2.34,30.3,,1.1,Late
1429,Healthcare,Poor,Small,Mobile Money,No,No,45,559828.0,3.2,0,1.68,16.7,,2.25,Late
1430,Healthcare,Fair,Medium,Bank Transfer,No,No,45,110725.0,6.1,0,3.9,15.0,,2.82,On-Time
1431,Retail,Poor,Small,Bank Transfer,No,Yes,45,89724.0,8.9,1,1.4,23.8,66009.52455895771,1.4,Late
1432,Retail,Good,Enterprise,Bank Transfer,No,No,30,121295.0,12.8,0,0.77,18.7,,1.14,On-Time
1433,Construction,Fair,Small,Bank Transfer,No,No,45,844734.0,5.2,1,0.31,30.8,,0.41,Late
1434,Healthcare,Excellent,Medium,Bank Transfer,No,No,45,193955.0,3.4,1,0.93,23.1,,3.38,On-Time
1435,Construction,Fair,Medium,Bank Transfer,Yes,No,45,288757.0,5.4,1,1.75,28.0,,0.91,Late
1436,Manufacturing,Good,Small,Cheque,No,Yes,30,210349.0,7.6,0,0.0,20.6,96317.57878985762,2.07,On-Time
1437,Retail,Excellent,Medium,Bank Transfer,No,Yes,30,264044.0,7.9,2,3.51,21.0,167255.4728447592,1.74,On-Time
1438,Healthcare,Poor,Medium,Mobile Money,No,Yes,45,634006.0,6.4,0,3.41,6.0,724096.541451691,3.34,Severely Late
1439,Retail,Good,Large,Bank Transfer,No,Yes,45,133845.0,4.7,1,1.39,27.8,53697.849556935835,1.31,On-Time
1440,Retail,Good,Enterprise,Mobile Money,No,No,30,542215.0,4.4,1,3.1,21.1,,1.92,On-Time
1441,Healthcare,Good,Medium,Mobile Money,No,No,15,189743.0,2.3,2,3.5,46.6,,2.68,Late
1442,Healthcare,Fair,Small,Bank Transfer,Yes,No,30,793198.0,3.2,1,4.14,13.9,,2.95,Late
1443,Retail,Good,Medium,Bank Transfer,Yes,Yes,30,74188.0,9.7,0,3.76,3.0,87476.1978293624,0.97,On-Time
1444,Manufacturing,Excellent,Large,Bank Transfer,No,Yes,30,444585.0,7.1,1,0.0,30.6,366511.03416449507,1.95,On-Time
1445,Manufacturing,Excellent,Enterprise,Bank Transfer,No,No,30,448236.0,4.3,2,2.18,43.0,,1.82,On-Time
1446,Retail,Fair,Small,Mobile Money,No,Yes,30,238635.0,7.4,2,1.33,27.6,183991.24948256096,0.53,Late
1447,Retail,Excellent,Small,Bank Transfer,No,Yes,15,346139.0,6.6,3,1.43,35.7,268766.403631306,1.91,On-Time
1448,Retail,Excellent,Large,Bank Transfer,No,No,30,423112.0,4.1,0,0.33,11.3,,0.48,On-Time
1449,Construction,Good,Medium,Cheque,No,No,45,862242.0,7.5,2,1.11,35.3,,0.66,Late
1450,Technology,Good,Small,Bank Transfer,No,No,30,753067.0,1.9,1,2.06,25.3,,3.99,On-Time
1451,Construction,Good,Medium,Letter of Credit,No,No,90,261885.0,8.5,1,4.47,15.9,,0.75,Late
1452,Technology,Poor,Large,Bank Transfer,No,Yes,90,336524.0,14.9,2,1.87,33.6,232178.71156069002,4.19,Severely Late
1453,Technology,Good,Large,Mobile Money,Yes,No,30,633302.0,12.2,2,1.96,35.9,,4.91,Late
1454,Construction,Excellent,Medium,Bank Transfer,No,No,15,421540.0,2.6,0,2.17,20.3,,0.86,On-Time
1455,Technology,Good,Small,Mobile Money,No,No,90,648274.0,19.7,2,4.44,38.7,,4.07,Late
1456,Retail,Good,Medium,Bank Transfer,No,No,45,228365.0,7.3,1,4.02,30.1,,1.73,On-Time
1457,Technology,Good,Large,Bank Transfer,No,No,15,579931.0,3.2,0,0.74,12.0,,4.16,On-Time
1458,Retail,Good,Medium,Cheque,Yes,No,15,357825.0,4.5,1,0.89,29.7,,1.25,On-Time
1459,Manufacturing,Poor,Medium,Mobile Money,Yes,No,15,253568.0,4.1,0,3.02,5.4,,1.85,On-Time
1460,Healthcare,Fair,Small,Bank Transfer,No,Yes,30,81015.0,2.2,0,2.57,12.0,76167.96822810937,2.93,On-Time
1461,Manufacturing,Fair,Large,Bank Transfer,No,Yes,15,274317.0,0.5,2,5.55,22.4,299268.7142697425,1.59,On-Time
1462,Healthcare,Poor,Small,Bank Transfer,No,No,30,399106.0,13.0,1,2.35,35.4,,2.34,Late
1463,Technology,Good,Medium,Letter of Credit,No,Yes,90,408951.0,4.6,2,3.13,31.2,464745.74821200804,5.21,Late
1464,Healthcare,Excellent,Medium,Cheque,No,No,60,500133.0,7.5,0,1.93,19.3,,2.63,On-Time
1465,Healthcare,Good,Enterprise,Mobile Money,Yes,Yes,90,34230.0,5.4,0,2.19,17.2,33577.94202529039,2.94,Late
1466,Construction,Good,Medium,Cheque,No,No,45,118105.0,10.4,4,3.35,69.4,,0.52,Late
1467,Technology,Poor,Medium,Bank Transfer,No,Yes,30,1310211.0,4.7,1,1.9,23.9,727241.8896548175,4.86,On-Time
1468,Construction,Fair,Medium,Bank Transfer,No,Yes,30,208063.0,8.2,0,3.83,15.7,143192.71130181116,1.51,Late
1469,Retail,Good,Medium,Letter of Credit,No,No,30,354367.0,3.2,0,0.21,31.3,,1.53,Late
1470,Manufacturing,Excellent,Large,Mobile Money,No,No,30,251923.0,6.8,4,0.39,48.6,,1.8,Late
1471,Technology,Good,Small,Bank Transfer,Yes,No,90,586548.0,4.6,2,3.17,36.6,,4.4,Severely Late
1472,Retail,Excellent,Medium,Mobile Money,No,No,90,389358.0,6.6,1,2.95,19.4,,1.9,On-Time
1473,Construction,Fair,Small,Bank Transfer,No,No,30,162650.0,2.1,0,3.15,21.1,,0.74,Late
1474,Construction,Excellent,Medium,Bank Transfer,No,Yes,60,657416.0,2.9,0,0.58,7.3,787910.8762379026,0.73,On-Time
1475,Construction,Poor,Medium,Cheque,No,Yes,60,728913.0,1.7,1,1.63,26.2,546074.6491770732,1.4,Late
1476,Construction,Good,Enterprise,Mobile Money,Yes,Yes,30,185554.0,3.1,1,1.17,29.9,97566.92217359201,0.86,Late
1477,Healthcare,Fair,Small,Cheque,No,No,60,439028.0,8.8,0,1.59,16.8,,2.81,On-Time
1478,Healthcare,Excellent,Large,Mobile Money,No,No,60,368923.0,5.0,3,0.4,41.7,,2.71,On-Time
1479,Manufacturing,Excellent,Large,Letter of Credit,No,Yes,45,304276.0,2.7,3,2.11,47.4,257457.25427278614,1.28,On-Time
1480,Manufacturing,Good,Large,Mobile Money,No,No,60,325443.0,3.9,0,1.13,3.4,,2.37,On-Time
1481,Technology,Good,Medium,Bank Transfer,No,Yes,30,258775.0,8.8,0,3.26,13.8,273683.93819283694,5.32,On-Time
1482,Manufacturing,Good,Small,Mobile Money,No,No,30,171996.0,9.0,1,3.32,26.0,,2.9,On-Time
1483,Technology,Poor,Medium,Bank Transfer,No,No,30,505785.0,3.7,1,1.72,25.9,,4.99,Late
1484,Technology,Excellent,Medium,Mobile Money,No,Yes,30,358880.0,3.9,1,2.78,9.2,221365.20238955785,4.0,On-Time
1485,Technology,Fair,Medium,Bank Transfer,No,No,90,510041.0,2.7,0,2.75,14.6,,4.57,Late
1486,Manufacturing,Good,Large,Bank Transfer,No,No,15,412288.0,4.2,0,1.73,10.9,,2.09,On-Time
1487,Retail,Fair,Medium,Letter of Credit,No,Yes,90,327521.0,0.6,1,2.25,16.8,391349.9944187114,1.83,Late
1488,Retail,Good,Enterprise,Bank Transfer,No,No,45,91556.0,1.9,2,2.32,43.5,,1.69,On-Time
1489,Retail,Good,Small,Mobile Money,No,Yes,15,172322.0,4.1,0,2.08,15.8,185897.06427241673,1.36,On-Time
1490,Retail,Poor,Medium,Bank Transfer,No,No,45,820401.0,3.2,2,1.63,41.9,,1.4,Late
1491,Technology,Poor,Enterprise,Cheque,No,No,45,205124.0,7.2,2,1.19,36.6,,4.51,Late
1492,Retail,Good,Enterprise,Mobile Money,No,No,45,396764.0,8.0,0,3.32,14.1,,1.35,On-Time
1493,Construction,Excellent,Enterprise,Cheque,No,No,45,291463.0,5.6,0,2.64,18.3,,0.79,On-Time
1494,Manufacturing,Good,Small,Mobile Money,No,No,60,655446.0,8.8,1,1.08,16.2,,2.95,On-Time
1495,Retail,Excellent,Medium,Letter of Credit,No,No,45,438832.0,8.5,2,2.41,28.8,,1.28,On-Time
1496,Construction,Excellent,Medium,Letter of Credit,No,Yes,60,189519.0,1.7,0,1.34,22.0,105964.3300250643,1.16,On-Time
1497,Construction,Good,Small,Mobile Money,No,Yes,30,93461.0,8.2,1,4.18,22.2,83508.10648847379,-0.12,On-Time
1498,Manufacturing,Fair,Medium,Bank Transfer,Yes,No,45,148606.0,5.2,1,0.0,27.9,,2.07,Late
1499,Construction,Excellent,Medium,Mobile Money,No,No,60,582332.0,4.7,2,0.68,25.6,,0.33,Late
1500,Construction,Fair,Medium,Bank Transfer,No,Yes,60,192886.0,19.0,0,0.0,12.9,77857.84839195883,1.43,Late
